"county","fips","candidate","state","pct_report","votes","total_votes","pct","lead"
"Brule County","46015","Hillary Clinton","SD",1,571,2288,0.249562937062937,"Donald Trump"
"Delta County","48119","Donald Trump","TX",1,1836,2279,0.805616498464239,"Donald Trump"
"Delta County","48119","Hillary Clinton","TX",1,400,2279,0.175515577007459,"Donald Trump"
"Hyde County","37095","Donald Trump","NC",1,1275,2273,0.560932688077431,"Donald Trump"
"Hyde County","37095","Hillary Clinton","NC",1,956,2273,0.420589529256489,"Donald Trump"
"Calhoun County","5013","Donald Trump","AR",1,1554,2264,0.686395759717314,"Donald Trump"
"Calhoun County","5013","Hillary Clinton","AR",1,636,2264,0.280918727915194,"Donald Trump"
"Alfalfa County","40003","Donald Trump","OK",1,1931,2256,0.855939716312057,"Donald Trump"
"Alfalfa County","40003","Hillary Clinton","OK",1,216,2256,0.0957446808510638,"Donald Trump"
"Dewey County","40043","Donald Trump","OK",1,1964,2246,0.874443455031166,"Donald Trump"
"Dewey County","40043","Hillary Clinton","OK",1,222,2246,0.0988423864648264,"Donald Trump"
"Bath County","51017","Donald Trump","VA",1,1548,2243,0.690147124386982,"Donald Trump"
"Bath County","51017","Hillary Clinton","VA",1,603,2243,0.268836379848417,"Donald Trump"
"Mills County","48333","Donald Trump","TX",1,1949,2238,0.870866845397676,"Donald Trump"
"Mills County","48333","Hillary Clinton","TX",1,242,2238,0.108132260947274,"Donald Trump"
"Beaver County","40007","Donald Trump","OK",1,1987,2237,0.888243182834153,"Donald Trump"
"Beaver County","40007","Hillary Clinton","OK",1,176,2237,0.0786767992847564,"Donald Trump"
"Lake of the Woods County","27077","Donald Trump","MN",1,1540,2230,0.690582959641256,"Donald Trump"
"Lake of the Woods County","27077","Hillary Clinton","MN",1,553,2230,0.247982062780269,"Donald Trump"
"Hancock County","47067","Donald Trump","TN",1,1842,2229,0.826379542395693,"Donald Trump"
"Hancock County","47067","Hillary Clinton","TN",1,322,2229,0.144459398833558,"Donald Trump"
"Barber County","20007","Donald Trump","KS",1,1822,2209,0.824807605251245,"Donald Trump"
"Barber County","20007","Hillary Clinton","KS",1,281,2209,0.127206880941603,"Donald Trump"
"Presidio County","48377","Hillary Clinton","TX",1,1458,2203,0.66182478438493,"Hillary Clinton"
"Presidio County","48377","Donald Trump","TX",1,652,2203,0.295960054471176,"Hillary Clinton"
"Grant County","40053","Donald Trump","OK",1,1827,2200,0.830454545454545,"Donald Trump"
"Grant County","40053","Hillary Clinton","OK",1,287,2200,0.130454545454545,"Donald Trump"
"Dunn County","38025","Donald Trump","ND",1,1753,2199,0.797180536607549,"Donald Trump"
"Dunn County","38025","Hillary Clinton","ND",1,356,2199,0.161891768985903,"Donald Trump"
"Norton County","20137","Donald Trump","KS",1,1808,2190,0.825570776255708,"Donald Trump"
"Norton County","20137","Hillary Clinton","KS",1,277,2190,0.12648401826484,"Donald Trump"
"Mitchell County","48335","Donald Trump","TX",1,1780,2190,0.812785388127854,"Donald Trump"
"Mitchell County","48335","Hillary Clinton","TX",1,353,2190,0.161187214611872,"Donald Trump"
"Swisher County","48437","Donald Trump","TX",1,1671,2190,0.763013698630137,"Donald Trump"
"Swisher County","48437","Hillary Clinton","TX",1,462,2190,0.210958904109589,"Donald Trump"
"Adams County","16003","Donald Trump","ID",1,1556,2183,0.712780577187357,"Donald Trump"
"Adams County","16003","Hillary Clinton","ID",1,415,2183,0.190105359596885,"Donald Trump"
"Valley County","31175","Donald Trump","NE",1,1770,2172,0.814917127071823,"Donald Trump"
"Valley County","31175","Hillary Clinton","NE",1,337,2172,0.155156537753223,"Donald Trump"
"Morrill County","31123","Donald Trump","NE",1,1788,2166,0.825484764542936,"Donald Trump"
"Morrill County","31123","Hillary Clinton","NE",1,282,2166,0.130193905817175,"Donald Trump"
"Scott County","20171","Donald Trump","KS",1,1832,2159,0.848540991199629,"Donald Trump"
"Scott County","20171","Hillary Clinton","KS",1,232,2159,0.107457156090783,"Donald Trump"
"Hickman County","21105","Donald Trump","KY",1,1657,2157,0.768196569309226,"Donald Trump"
"Hickman County","21105","Hillary Clinton","KY",1,449,2157,0.208159480760315,"Donald Trump"
"Nuckolls County","31129","Donald Trump","NE",1,1709,2153,0.793776126335346,"Donald Trump"
"Nuckolls County","31129","Hillary Clinton","NE",1,348,2153,0.161634928007431,"Donald Trump"
"Phillips County","30071","Donald Trump","MT",1,1715,2149,0.798045602605863,"Donald Trump"
"Phillips County","30071","Hillary Clinton","MT",1,315,2149,0.146579804560261,"Donald Trump"
"Hardin County","17069","Donald Trump","IL",1,1650,2133,0.773558368495077,"Donald Trump"
"Hardin County","17069","Hillary Clinton","IL",1,419,2133,0.196436943272386,"Donald Trump"
"Pope County","17151","Donald Trump","IL",1,1678,2132,0.787054409005629,"Donald Trump"
"Pope County","17151","Hillary Clinton","IL",1,374,2132,0.175422138836773,"Donald Trump"
"Lincoln County","32017","Donald Trump","NV",1,1671,2132,0.783771106941839,"Donald Trump"
"Lincoln County","32017","Hillary Clinton","NV",1,285,2132,0.133677298311445,"Donald Trump"
"Todd County","46121","Hillary Clinton","SD",1,1505,2125,0.708235294117647,"Hillary Clinton"
"Todd County","46121","Donald Trump","SD",1,487,2125,0.229176470588235,"Hillary Clinton"
"Jim Hogg County","48247","Hillary Clinton","TX",1,1635,2119,0.771590372817367,"Hillary Clinton"
"Jim Hogg County","48247","Donald Trump","TX",1,430,2119,0.202925908447381,"Hillary Clinton"
"LaMoure County","38045","Donald Trump","ND",1,1475,2115,0.697399527186761,"Donald Trump"
"LaMoure County","38045","Hillary Clinton","ND",1,500,2115,0.236406619385343,"Donald Trump"
"Baca County","8009","Donald Trump","CO",1,1716,2107,0.814428096820123,"Donald Trump"
"Baca County","8009","Hillary Clinton","CO",1,278,2107,0.131941148552444,"Donald Trump"
"Wheeler County","13309","Donald Trump","GA",1,1421,2102,0.676022835394862,"Donald Trump"
"Wheeler County","13309","Hillary Clinton","GA",1,646,2102,0.30732635585157,"Donald Trump"
"Gregory County","46053","Donald Trump","SD",1,1600,2091,0.76518412242946,"Donald Trump"
"Gregory County","46053","Hillary Clinton","SD",1,391,2091,0.186991869918699,"Donald Trump"
"Childress County","48075","Donald Trump","TX",1,1802,2084,0.86468330134357,"Donald Trump"
"Childress County","48075","Hillary Clinton","TX",1,253,2084,0.121401151631478,"Donald Trump"
"Adams County","19003","Donald Trump","IA",1,1393,2082,0.669068203650336,"Donald Trump"
"Adams County","19003","Hillary Clinton","IA",1,565,2082,0.271373679154659,"Donald Trump"
"Sweet Grass County","30097","Donald Trump","MT",1,1580,2080,0.759615384615385,"Donald Trump"
"Sweet Grass County","30097","Hillary Clinton","MT",1,398,2080,0.191346153846154,"Donald Trump"
"Deuel County","46039","Donald Trump","SD",1,1366,2080,0.656730769230769,"Donald Trump"
"Deuel County","46039","Hillary Clinton","SD",1,570,2080,0.274038461538462,"Donald Trump"
"Mahnomen County","27087","Donald Trump","MN",1,991,2074,0.477820636451302,"Donald Trump"
"Mahnomen County","27087","Hillary Clinton","MN",1,930,2074,0.448408871745419,"Donald Trump"
"Oneida County","16071","Donald Trump","ID",1,1531,2068,0.740328820116054,"Donald Trump"
"Oneida County","16071","Hillary Clinton","ID",1,184,2068,0.0889748549323017,"Donald Trump"
"Stewart County","13259","Hillary Clinton","GA",1,1220,2053,0.594252313687287,"Hillary Clinton"
"Stewart County","13259","Donald Trump","GA",1,805,2053,0.392109108621529,"Hillary Clinton"
