State,County,Votes_Left,Votes_Right,Total_shootings,Normalized_Shootings_rate,FIPS
Alabama,Houston County,32384,12738,2,0.004,01069
Alabama,Jackson County,19644,3709,2,0.008,01071
Alabama,Jefferson County,138443,180936,23,0.007,01073
Alabama,Lamar County,6168,978,0,0.000,01075
Alabama,Lauderdale County,31578,11872,3,0.006,01077
Alabama,Barbour County,5605,4772,2,0.018,01005
Alabama,Lawrence County,12266,3544,1,0.006,01079
Alabama,Lee County,42019,27600,4,0.005,01081
Alabama,Limestone County,34337,13510,1,0.002,01083
Alabama,Lowndes County,1835,4968,1,0.013,01085
Alabama,Macon County,1539,7084,1,0.011,01087
Alabama,Madison County,102395,86885,15,0.007,01089
Alabama,Marengo County,5337,5476,1,0.008,01091
Alabama,Marion County,12190,1457,2,0.013,01093
Alabama,Marshall County,33094,5880,2,0.005,01095
Alabama,Mobile County,100605,78754,15,0.008,01097
Alabama,Bibb County,7508,1982,0,0.000,01007
Alabama,Monroe County,6129,4425,0,0.000,01099
Alabama,Montgomery County,33122,64065,4,0.004,01101
Alabama,Morgan County,39504,13159,0,0.000,01103
Alabama,Perry County,1336,3849,0,0.000,01105
Alabama,Pickens County,5590,4017,1,0.009,01107
Alabama,Pike County,8020,5613,0,0.000,01109
Alabama,Randolph County,8548,2203,0,0.000,01111
Alabama,Russell County,9796,11078,4,0.017,01113
Alabama,St. Clair County,36119,7698,2,0.004,01115
Alabama,Shelby County,79428,33036,2,0.002,01117
Alabama,Blount County,24595,2627,2,0.007,01009
Alabama,Sumter County,1598,4639,0,0.000,01119
Alabama,Talladega County,22210,13092,5,0.013,01121
Alabama,Tallapoosa County,14905,5815,2,0.009,01123
Alabama,Tuscaloosa County,50961,37514,5,0.005,01125
Alabama,Walker County,25947,4826,0,0.000,01127
Alabama,Washington County,6554,2253,2,0.021,01129
Alabama,Wilcox County,1826,4036,0,0.000,01131
Alabama,Winston County,10187,974,0,0.000,01133
Alabama,Bullock County,1143,3439,0,0.000,01011
Alabama,Butler County,5448,3953,0,0.000,01013
Alabama,Calhoun County,34964,15118,9,0.016,01015
Alabama,Chambers County,8748,6356,0,0.000,01017
Arkansas,Clark County,4605,3413,0,0.000,05019
Arkansas,Clay County,4084,959,1,0.018,01027
Arkansas,Cleburne County,10292,1962,0,0.000,01029
Arkansas,Cleveland County,2857,649,0,0.000,05025
Arkansas,Columbia County,5469,2781,1,0.011,05027
Arkansas,Conway County,5672,2593,2,0.022,05029
Arkansas,Craighead County,25482,11854,5,0.012,05031
Arkansas,Crawford County,18566,4936,2,0.008,05033
Arkansas,Crittenden County,7244,8325,7,0.041,05035
Arkansas,Cross County,4928,1759,0,0.000,05037
Arkansas,Arkansas County,4301,1813,0,0.000,05001
Arkansas,Dallas County,1573,963,0,0.000,01047
Arkansas,Desha County,1920,2016,0,0.000,05041
Arkansas,Drew County,4338,2408,1,0.013,05043
Arkansas,Faulkner County,34338,18267,1,0.002,05045
Arkansas,Franklin County,5664,1298,1,0.013,01059
Arkansas,Fulton County,3944,1031,0,0.000,05049
Arkansas,Garland County,29065,14043,2,0.004,05051
Arkansas,Grant County,6791,1268,1,0.011,05053
Arkansas,Greene County,12651,3045,1,0.006,01063
Arkansas,Hempstead County,4463,2135,0,0.000,05057
Arkansas,Ashley County,5540,2119,0,0.000,05003
Arkansas,Hot Spring County,9178,3053,1,0.007,05059
Arkansas,Howard County,3358,1333,0,0.000,05061
Arkansas,Independence County,11232,2798,2,0.013,05063
Arkansas,Izard County,4615,1019,1,0.016,05065
Arkansas,Jackson County,3583,1360,0,0.000,01071
Arkansas,Jefferson County,9500,14882,5,0.019,01073
Arkansas,Johnson County,6867,2262,2,0.020,05071
Arkansas,Lafayette County,1730,820,0,0.000,05073
Arkansas,Lawrence County,4569,1080,1,0.016,01079
Arkansas,Lee County,1286,1423,0,0.000,01081
Arkansas,Baxter County,15810,4625,1,0.004,05005
Arkansas,Lincoln County,2725,1031,0,0.000,05079
Arkansas,Little River County,3714,1226,0,0.000,05081
Arkansas,Logan County,6438,1544,0,0.000,05083
Arkansas,Lonoke County,22884,6684,4,0.012,05085
Arkansas,Madison County,5630,1555,0,0.000,01089
Arkansas,Marion County,5767,1526,1,0.012,01093
Arkansas,Miller County,11907,4235,0,0.000,05091
Arkansas,Mississippi County,7262,4542,5,0.038,05093
Arkansas,Monroe County,1545,1146,0,0.000,01099
Arkansas,Montgomery County,3021,722,1,0.024,01101
Arkansas,Benton County,73605,41894,3,0.002,05007
Arkansas,Nevada County,2133,1076,0,0.000,05099
Arkansas,Newton County,3192,709,0,0.000,05101
Arkansas,Ouachita County,5253,3395,0,0.000,05103
Arkansas,Perry County,3466,1005,0,0.000,01105
Arkansas,Phillips County,2393,3561,2,0.031,05107
Arkansas,Pike County,3519,644,0,0.000,01109
Arkansas,Poinsett County,5852,1388,1,0.013,05111
Arkansas,Polk County,7018,1242,1,0.011,05113
Arkansas,Pope County,18041,5747,5,0.019,05115
Arkansas,Prairie County,2764,646,0,0.000,05117
Arkansas,Boone County,13644,3061,0,0.000,05009
Arkansas,Pulaski County,62389,98855,22,0.012,05119
Arkansas,Randolph County,5327,1203,1,0.014,01111
Arkansas,St. Francis County,3221,3571,2,0.027,05123
Arkansas,Saline County,39519,16042,8,0.013,05125
Arkansas,Scott County,1790,364,0,0.000,05127
Arkansas,Searcy County,3365,587,3,0.069,05129
Arkansas,Sebastian County,31024,14371,4,0.008,05131
Arkansas,Sevier County,3884,1116,0,0.000,05133
Arkansas,Sharp County,5923,1392,0,0.000,05135
Arkansas,Stone County,4605,1173,1,0.016,05137
Arkansas,Bradley County,2332,1208,1,0.026,05011
Arkansas,Union County,10446,5559,1,0.006,05139
Arkansas,Van Buren County,5962,1566,2,0.024,05141
Arkansas,Washington County,47229,43327,8,0.008,01129
Arkansas,White County,24057,5909,3,0.009,05145
Arkansas,Woodruff County,1543,849,0,0.000,05147
Arkansas,Yell County,5205,1275,0,0.000,05149
Arkansas,Calhoun County,1609,467,0,0.000,01015
Arkansas,Carroll County,7352,3941,0,0.000,05015
Arkansas,Chicot County,1750,2252,0,0.000,05017
California,Fresno County,146741,170694,41,0.012,06019
California,Glenn County,6139,3315,0,0.000,06021
California,Humboldt County,12208,28123,7,0.016,06023
California,Imperial County,10300,25109,8,0.021,06025
California,Inyo County,4436,4495,1,0.010,06027
California,Kern County,71254,69278,65,0.042,06029
California,Kings County,23169,17729,7,0.016,06031
California,Lake County,3955,6874,4,0.034,06033
California,Lassen County,6975,2474,0,0.000,06035
California,Los Angeles County,933314,2486527,362,0.010,06037
California,Alameda County,69871,355743,56,0.012,06001
California,Madera County,21834,17879,5,0.011,06039
California,Marin County,14486,84014,1,0.001,06041
California,Mariposa County,5921,4056,0,0.000,06043
California,Mendocino County,6312,18303,4,0.015,06045
California,Merced County,26808,34978,13,0.019,06047
California,Modoc County,2675,1063,0,0.000,06049
California,Mono County,2433,3884,0,0.000,06051
California,Monterey County,30854,84211,16,0.013,06053
California,Napa County,11368,32228,8,0.017,06055
California,Nevada County,11697,17861,2,0.006,05099
California,Alpine County,238,473,0,0.000,06003
California,Orange County,596907,722307,74,0.005,06059
California,Placer County,74784,81572,8,0.005,06061
California,Plumas County,6247,4465,1,0.008,06063
California,Riverside County,195014,247045,94,0.019,06065
California,Sacramento County,151776,287507,42,0.009,06067
California,San Benito County,8155,14153,0,0.000,06069
California,San Bernardino County,226891,302270,98,0.017,06071
California,San Diego County,478651,801422,80,0.006,06073
California,San Francisco County,46296,325099,20,0.005,06075
California,San Joaquin County,56191,89077,31,0.019,06077
California,Amador County,13503,8095,1,0.004,06005
California,San Luis Obispo County,44380,69339,4,0.003,06079
California,San Mateo County,54456,225185,14,0.005,06081
California,Santa Barbara County,47471,103902,13,0.008,06083
California,Santa Clara County,127303,418893,43,0.007,06085
California,Santa Cruz County,25485,109745,5,0.003,04023
California,Shasta County,57894,28889,20,0.021,06089
California,Sierra County,1138,730,0,0.000,06091
California,Siskiyou County,12916,9379,5,0.020,06093
California,Solano County,62777,120681,18,0.009,06095
California,Sonoma County,40478,153342,11,0.005,06097
California,Butte County,41182,44455,16,0.017,06007
California,Stanislaus County,62194,72651,20,0.013,06099
California,Sutter County,14359,12325,5,0.017,06101
California,Tehama County,11777,6543,9,0.045,06103
California,Trinity County,2513,2383,2,0.037,06105
California,Tulare County,62645,53554,21,0.016,06107
California,Tuolumne County,17302,11808,2,0.006,06109
California,Ventura County,135555,216447,12,0.003,06111
California,Yolo County,13381,40635,5,0.008,06113
California,Yuba County,10574,7800,9,0.045,06115
California,Calaveras County,13275,8804,1,0.004,06009
California,Colusa County,3953,2926,0,0.000,06011
California,Contra Costa County,86253,265942,23,0.006,06013
California,Del Norte County,5647,4324,1,0.009,06015
California,El Dorado County,54177,47635,2,0.002,06017
Colorado,Clear Creek County,2618,3495,1,0.015,08019
Colorado,Conejos County,2269,1936,0,0.000,08021
Colorado,Costilla County,713,1279,0,0.000,08023
Colorado,Crowley County,1262,427,0,0.000,08025
Colorado,Custer County,2433,1104,0,0.000,08027
Colorado,Delta County,13013,5862,0,0.000,08029
Colorado,Denver County,59610,283816,42,0.011,08031
Colorado,Dolores County,1080,332,0,0.000,08033
Colorado,Douglas County,120661,104199,5,0.002,08035
Colorado,Eagle County,9685,18095,2,0.007,08037
Colorado,Adams County,94874,132951,39,0.016,08001
Colorado,Elbert County,13722,4395,1,0.005,08039
Colorado,El Paso County,200968,160265,23,0.006,08041
Colorado,Fremont County,17231,7170,2,0.007,08043
Colorado,Garfield County,14404,15070,3,0.009,08045
Colorado,Gilpin County,1815,2199,0,0.000,08047
Colorado,Grand County,4759,4579,1,0.010,08049
Colorado,Gunnison County,3599,6976,1,0.009,08051
Colorado,Hinsdale County,353,255,0,0.000,08053
Colorado,Huerfano County,2193,2071,0,0.000,08055
Colorado,Jackson County,680,173,0,0.000,01071
Colorado,Alamosa County,3676,3624,2,0.025,08003
Colorado,Jefferson County,148043,217891,24,0.006,01073
Colorado,Kiowa County,795,98,1,0.102,08061
Colorado,Kit Carson County,3084,644,0,0.000,08063
Colorado,Lake County,1492,2287,0,0.000,06033
Colorado,La Plata County,14146,20363,1,0.003,08067
Colorado,Larimer County,91197,125765,12,0.005,08069
Colorado,Las Animas County,4255,3465,4,0.047,08071
Colorado,Lincoln County,2118,467,0,0.000,05079
Colorado,Logan County,7987,2201,0,0.000,05083
Colorado,Mesa County,53344,30106,12,0.013,08077
Colorado,Arapahoe County,126124,211498,25,0.007,08005
Colorado,Mineral County,425,317,0,0.000,08079
Colorado,Moffat County,5627,1186,1,0.013,08081
Colorado,Montezuma County,9267,5802,1,0.006,08083
Colorado,Montrose County,16658,7648,1,0.004,08085
Colorado,Morgan County,9407,3741,3,0.021,01103
Colorado,Otero County,5696,3552,1,0.010,08089
Colorado,Ouray County,1547,2341,0,0.000,08091
Colorado,Park County,6864,4786,2,0.016,08093
Colorado,Phillips County,1945,477,0,0.000,05107
Colorado,Pitkin County,2739,8906,0,0.000,08097
Colorado,Archuleta County,5126,3693,0,0.000,08007
Colorado,Prowers County,3977,1438,0,0.000,08099
Colorado,Pueblo County,41502,43070,26,0.028,08101
Colorado,Rio Blanco County,3047,557,1,0.025,08103
Colorado,Rio Grande County,3645,2488,0,0.000,08105
Colorado,Routt County,5883,10523,0,0.000,08107
Colorado,Saguache County,1389,1857,0,0.000,08109
Colorado,San Juan County,202,342,0,0.000,08111
Colorado,San Miguel County,1081,3890,0,0.000,08113
Colorado,Sedgwick County,1120,297,0,0.000,08115
Colorado,Summit County,5275,12535,0,0.000,08117
Colorado,Baca County,1840,313,1,0.042,08009
Colorado,Teller County,11158,5224,1,0.006,08119
Colorado,Washington County,2537,363,0,0.000,01129
Colorado,Weld County,94965,65169,15,0.009,08123
Colorado,Yuma County,4037,763,0,0.000,04027
Colorado,Broomfield County,16188,28871,0,0.000,0
Colorado,Bent County,1468,723,0,0.000,08011
Colorado,Boulder County,39289,150247,12,0.006,08013
Colorado,Chaffee County,6180,7112,1,0.007,08015
Colorado,Cheyenne County,966,127,0,0.000,08017
Connecticut,North Canaan,812,862,0,0.000,0
Connecticut,North Haven,1180,3229,0,0.000,0
Connecticut,North Stonington,1710,1601,0,0.000,0
Connecticut,Norwalk,13311,29382,0,0.000,0
Connecticut,Norwich,5643,9306,0,0.000,0
Connecticut,Old Lyme,2095,3225,0,0.000,0
Connecticut,Old Saybrook,2995,4253,0,0.000,0
Connecticut,Orange,4317,4816,0,0.000,0
Connecticut,Oxford,5118,3269,0,0.000,0
Connecticut,Plainfield,4080,2849,0,0.000,0
Connecticut,Bethlehem,1393,937,0,0.000,0
Connecticut,Plainville,4811,4670,0,0.000,0
Connecticut,Plymouth,3984,2477,0,0.000,0
Connecticut,Pomfret,1126,1357,0,0.000,0
Connecticut,Portland,2641,3155,0,0.000,0
Connecticut,Preston,1529,1270,0,0.000,0
Connecticut,Prospect,3935,2110,0,0.000,0
Connecticut,Putnam,2193,2063,0,0.000,0
Connecticut,Redding,2052,3829,0,0.000,0
Connecticut,Ridgefield,5646,10114,0,0.000,0
Connecticut,Rocky Hill,4630,6081,0,0.000,0
Connecticut,Bloomfield,1691,10953,0,0.000,0
Connecticut,Roxbury,660,937,0,0.000,0
Connecticut,Salem,1291,1285,0,0.000,0
Connecticut,Salisbury,502,2023,0,0.000,0
Connecticut,Scotland,537,406,0,0.000,0
Connecticut,Seymour,5242,4011,0,0.000,0
Connecticut,Sharon,510,1019,0,0.000,0
Connecticut,Shelton,12747,10837,0,0.000,0
Connecticut,Sherman,1076,1234,0,0.000,0
Connecticut,Simsbury,5575,10296,0,0.000,0
Connecticut,Somers,3204,2445,0,0.000,0
Connecticut,Bolton,1482,1723,0,0.000,0
Connecticut,Southbury,6260,6570,0,0.000,0
Connecticut,Southington,13473,12855,0,0.000,0
Connecticut,South Windsor,5628,9595,0,0.000,0
Connecticut,Sprague,882,641,0,0.000,0
Connecticut,Stafford,3461,2809,0,0.000,0
Connecticut,Stamford,16074,32477,0,0.000,0
Connecticut,Sterling,1229,639,0,0.000,0
Connecticut,Stonington,4240,7453,0,0.000,0
Connecticut,Stratford,10004,16210,0,0.000,0
Connecticut,Suffield,4155,4363,0,0.000,0
Connecticut,Bozrah,817,703,0,0.000,0
Connecticut,Thomaston,2759,1526,0,0.000,0
Connecticut,Thompson,3005,2050,0,0.000,0
Connecticut,Tolland,3975,5103,1,0.010,0
Connecticut,Torrington,9220,7283,0,0.000,0
Connecticut,Trumbull,9175,11919,0,0.000,0
Connecticut,Union,307,249,0,0.000,0
Connecticut,Vernon,5848,9259,0,0.000,0
Connecticut,Voluntown,918,566,0,0.000,0
Connecticut,Wallingford,11831,13560,0,0.000,0
Connecticut,Warren,470,465,0,0.000,0
Connecticut,Branford,6896,10173,0,0.000,0
Connecticut,Washington,770,1461,0,0.000,53000
Connecticut,Waterbury,14155,21573,0,0.000,0
Connecticut,Waterford,5124,6917,0,0.000,0
Connecticut,Watertown,7976,4612,0,0.000,0
Connecticut,Westbrook,1958,2288,0,0.000,0
Connecticut,West Hartford,8451,27298,0,0.000,0
Connecticut,West Haven,8126,14245,0,0.000,0
Connecticut,Weston,1680,4733,0,0.000,0
Connecticut,Westport,4222,13048,0,0.000,0
Connecticut,Wethersfield,6413,9612,0,0.000,0
Connecticut,Bridgeport,8269,33515,0,0.000,0
Connecticut,Willington,1445,1674,0,0.000,0
Connecticut,Wilton,3819,7676,0,0.000,0
Connecticut,Winchester,2799,2304,0,0.000,0
Connecticut,Windham,2824,5365,2,0.022,0
Connecticut,Windsor,4090,13183,0,0.000,0
Connecticut,Windsor Locks,3156,3751,0,0.000,0
Connecticut,Wolcott,6519,3333,0,0.000,0
Connecticut,Woodbridge,1816,3855,0,0.000,0
Connecticut,Woodbury,3295,3181,0,0.000,0
Connecticut,Woodstock,2520,2549,0,0.000,0
Connecticut,Bridgewater,549,667,0,0.000,0
Connecticut,Bristol,13834,15463,0,0.000,0
Connecticut,Brookfield,5246,5426,0,0.000,0
Connecticut,Brooklyn,2301,1895,0,0.000,0
Connecticut,Andover,998,1058,0,0.000,0
Connecticut,Burlington,3034,3099,0,0.000,0
Connecticut,Canaan,209,437,0,0.000,0
Connecticut,Canterbury,1755,1182,0,0.000,0
Connecticut,Canton,2663,3878,0,0.000,0
Connecticut,Chaplin,662,598,0,0.000,0
Connecticut,Cheshire,7349,9745,0,0.000,0
Connecticut,Chester,853,1701,0,0.000,0
Connecticut,Clinton,3259,4267,0,0.000,0
Connecticut,Colchester,4243,5216,0,0.000,0
Connecticut,Colebrook,571,403,0,0.000,0
Connecticut,Ansonia,3797,4521,0,0.000,0
Connecticut,Columbia,1600,1888,0,0.000,0
Connecticut,Cornwall,250,760,0,0.000,0
Connecticut,Coventry,3545,4011,0,0.000,0
Connecticut,Cromwell,3749,4872,0,0.000,0
Connecticut,Danbury,12788,18869,0,0.000,0
Connecticut,Darien,4921,7876,0,0.000,0
Connecticut,Deep River,1076,1785,0,0.000,0
Connecticut,Derby,2749,2963,0,0.000,0
Connecticut,Durham,2222,2038,0,0.000,0
Connecticut,Eastford,572,464,0,0.000,0
Connecticut,Ashford,1160,1330,0,0.000,0
Connecticut,East Granby,1405,1789,0,0.000,0
Connecticut,East Haddam,2699,2962,0,0.000,0
Connecticut,East Hampton,3746,4051,0,0.000,0
Connecticut,East Hartford,5524,14787,0,0.000,0
Connecticut,East Haven,7488,6569,0,0.000,0
Connecticut,East Lyme,4285,7290,0,0.000,0
Connecticut,Easton,2178,2777,0,0.000,0
Connecticut,East Windsor,2889,3891,0,0.000,0
Connecticut,Ellington,4515,4787,0,0.000,0
Connecticut,Enfield,9298,11263,0,0.000,0
Connecticut,Avon,4469,7299,0,0.000,0
Connecticut,Essex,1635,3011,0,0.000,0
Connecticut,Fairfield,12049,23040,8,0.021,0
Connecticut,Farmington,6160,9706,0,0.000,0
Connecticut,Franklin,674,553,0,0.000,0
Connecticut,Glastonbury,7976,13842,0,0.000,0
Connecticut,Goshen,1161,902,0,0.000,0
Connecticut,Granby,3166,4027,0,0.000,0
Connecticut,Greenwich,13264,22239,0,0.000,0
Connecticut,Griswold,3257,2565,0,0.000,0
Connecticut,Groton,6272,10699,0,0.000,0
Connecticut,Barkhamsted,1228,1154,0,0.000,0
Connecticut,Guilford,4262,8403,0,0.000,0
Connecticut,Haddam,2693,2728,0,0.000,0
Connecticut,Hamden,7685,21839,0,0.000,0
Connecticut,Hampton,551,572,0,0.000,0
Connecticut,Hartford,4117,28295,11,0.031,0
Connecticut,Hartland,818,457,0,0.000,0
Connecticut,Harwinton,2247,1401,0,0.000,0
Connecticut,Hebron,2731,3388,0,0.000,0
Connecticut,Kent,568,1249,0,0.000,0
Connecticut,Killingly,4678,3402,0,0.000,0
Connecticut,Beacon Falls,2191,1543,0,0.000,0
Connecticut,Killingworth,1979,2343,0,0.000,0
Connecticut,Lebanon,2268,2052,0,0.000,0
Connecticut,Ledyard,3629,4471,0,0.000,0
Connecticut,Lisbon,1331,1099,0,0.000,0
Connecticut,Litchfield,2555,2673,2,0.035,0
Connecticut,Lyme,576,1165,0,0.000,0
Connecticut,Madison,4638,7625,0,0.000,0
Connecticut,Manchester,8530,19455,0,0.000,0
Connecticut,Mansfield,1708,5608,0,0.000,0
Connecticut,Marlborough,1861,2119,0,0.000,0
Connecticut,Berlin,6687,6008,0,0.000,0
Connecticut,Meriden,9981,14955,0,0.000,0
Connecticut,Middlebury,2741,2259,0,0.000,0
Connecticut,Middlefield,1356,1442,0,0.000,0
Connecticut,Middletown,7611,15508,0,0.000,0
Connecticut,Milford,13997,17626,0,0.000,0
Connecticut,Monroe,5989,5838,0,0.000,0
Connecticut,Montville,4242,4406,0,0.000,0
Connecticut,Morris,874,653,0,0.000,0
Connecticut,Naugatuck,3145,4379,0,0.000,0
Connecticut,New Britain,7724,16031,0,0.000,0
Connecticut,Bethany,1718,1912,0,0.000,0
Connecticut,New Canaan,4855,7298,0,0.000,0
Connecticut,New Fairfield,4343,4101,0,0.000,0
Connecticut,New Hartford,2382,2089,0,0.000,0
Connecticut,New Haven,4898,21957,8,0.027,0
Connecticut,Newington,5644,5321,0,0.000,0
Connecticut,New London,2045,6912,6,0.061,0
Connecticut,New Milford,7493,8004,0,0.000,0
Connecticut,Newtown,7292,9750,0,0.000,0
Connecticut,Norfolk,381,659,0,0.000,0
Connecticut,North Branford,4786,3718,0,0.000,0
Connecticut,Bethel,4734,6270,0,0.000,0
Alaska,ED 10,3835,863,0,0.000,0
Alaska,ED 11,3740,1289,0,0.000,0
Alaska,ED 12,1773,482,0,0.000,0
Alaska,ED 13,2299,752,0,0.000,0
Alaska,ED 14,2984,882,0,0.000,0
Alaska,ED 15,1207,879,0,0.000,0
Alaska,ED 16,1721,1196,0,0.000,0
Alaska,ED 17,1197,1192,0,0.000,0
Alaska,ED 18,1293,1576,0,0.000,0
Alaska,ED 19,1236,1332,0,0.000,0
Alaska,ED 1,2322,1723,0,0.000,0
Alaska,ED 20,1242,1697,0,0.000,0
Alaska,ED 21,1657,1565,0,0.000,0
Alaska,ED 22,3079,1776,0,0.000,0
Alaska,ED 23,2388,1661,0,0.000,0
Alaska,ED 24,3454,1831,0,0.000,0
Alaska,ED 25,2889,1812,0,0.000,0
Alaska,ED 26,3301,1724,0,0.000,0
Alaska,ED 27,2800,1807,0,0.000,0
Alaska,ED 28,3306,2150,0,0.000,0
Alaska,ED 29,1511,295,0,0.000,0
Alaska,ED 2,1424,782,0,0.000,0
Alaska,ED 30,1334,245,0,0.000,0
Alaska,ED 31,2123,616,0,0.000,0
Alaska,ED 32,448,233,0,0.000,0
Alaska,ED 33,1607,2828,0,0.000,0
Alaska,ED 34,2668,2480,0,0.000,0
Alaska,ED 35,787,398,0,0.000,0
Alaska,ED 36,2731,1344,0,0.000,0
Alaska,ED 37,80,83,0,0.000,0
Alaska,ED 38,117,118,0,0.000,0
Alaska,ED 39,363,594,0,0.000,0
Alaska,ED 3,3664,811,0,0.000,0
Alaska,ED 40,25,45,0,0.000,0
Alaska,ED 4,1718,2243,0,0.000,0
Alaska,ED 5,2042,1645,0,0.000,0
Alaska,ED 6,2711,942,0,0.000,0
Alaska,ED 7,4239,950,0,0.000,0
Alaska,ED 8,2271,512,0,0.000,0
Alaska,ED 9,1413,405,0,0.000,0
Arizona,Navajo County,27417,23217,5,0.009,04017
Arizona,Pima County,197183,295049,57,0.011,04019
Arizona,Pinal County,88597,65355,12,0.007,04021
Arizona,Santa Cruz County,6179,13121,1,0.005,04023
Arizona,Yavapai County,88037,48488,12,0.008,04025
Arizona,Yuma County,34951,30658,8,0.011,04027
Arizona,Apache County,7491,16574,6,0.023,04001
